utterance_label,block_trial,type,trial,block,Answer.bonus,label,position,clicked,utterance,init_images,color,Answer.time_in_minutes,workerid,percentage,Answer.condition
quantifier,5,25_100_1,29,4,307,competitor,2,0, The machine dispensed some of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.331533333333334,0,100,many
color,5,25_100_1,29,4,307,target,1,1, The machine dispensed some of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.331533333333334,0,25,many
color,5,25_100_1,29,4,307,competitor,2,0, The machine dispensed some of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.331533333333334,0,100,many
prior,6,25_60_2,30,4,307,target,1,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.331533333333334,0,60,many
prior,6,25_60_2,30,4,307,competitor,2,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.331533333333334,0,25,many
quantifier,6,25_60_2,30,4,307,target,1,1, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.331533333333334,0,60,many
quantifier,6,25_60_2,30,4,307,competitor,2,0, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.331533333333334,0,25,many
color,6,25_60_2,30,4,307,target,1,1, The machine dispensed most of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.331533333333334,0,60,many
color,6,25_60_2,30,4,307,competitor,2,0, The machine dispensed most of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.331533333333334,0,25,many
prior,7,60_90_2,31,4,307,target,1,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,90,many
prior,7,60_90_2,31,4,307,competitor,2,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,60,many
quantifier,7,60_90_2,31,4,307,target,1,1, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,90,many
quantifier,7,60_90_2,31,4,307,competitor,2,0, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,60,many
color,7,60_90_2,31,4,307,target,1,1, The machine dispensed most of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,90,many
color,7,60_90_2,31,4,307,competitor,2,0, The machine dispensed most of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,60,many
prior,8,40_0_2,32,4,307,target,1,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.331533333333334,0,0,many
prior,8,40_0_2,32,4,307,competitor,2,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.331533333333334,0,40,many
quantifier,8,40_0_2,32,4,307,target,1,1, The machine dispensed none of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.331533333333334,0,0,many
quantifier,8,40_0_2,32,4,307,competitor,2,0, The machine dispensed none of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.331533333333334,0,40,many
color,8,40_0_2,32,4,307,target,1,1, The machine dispensed none of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.331533333333334,0,0,many
color,8,40_0_2,32,4,307,competitor,2,0, The machine dispensed none of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.331533333333334,0,40,many
prior,1,25_60_1,33,5,307,competitor,1,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,60,many
prior,1,25_60_1,33,5,307,target,2,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,25,many
quantifier,1,25_60_1,33,5,307,competitor,1,0, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,60,many
quantifier,1,25_60_1,33,5,307,target,2,1, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,25,many
color,1,25_60_1,33,5,307,competitor,1,0, The machine dispensed some of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,60,many
color,1,25_60_1,33,5,307,target,2,1, The machine dispensed some of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,25,many
prior,2,25_100_2,34,5,307,competitor,1,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,25,many
prior,2,25_100_2,34,5,307,target,2,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,100,many
quantifier,2,25_100_2,34,5,307,competitor,1,0, The machine dispensed all of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,25,many
quantifier,2,25_100_2,34,5,307,target,2,1, The machine dispensed all of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,100,many
color,2,25_100_2,34,5,307,competitor,1,0, The machine dispensed all of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,25,many
color,2,25_100_2,34,5,307,target,2,1, The machine dispensed all of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,100,many
prior,3,40_0_1,35,5,307,target,1,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.331533333333334,0,40,many
prior,3,40_0_1,35,5,307,competitor,2,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.331533333333334,0,0,many
quantifier,3,40_0_1,35,5,307,target,1,1, The machine dispensed some of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.331533333333334,0,40,many
quantifier,3,40_0_1,35,5,307,competitor,2,0, The machine dispensed some of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.331533333333334,0,0,many
color,3,40_0_1,35,5,307,target,1,1, The machine dispensed some of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.331533333333334,0,40,many
color,3,40_0_1,35,5,307,competitor,2,0, The machine dispensed some of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.331533333333334,0,0,many
prior,4,60_90_1,36,5,307,target,1,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,60,many
prior,4,60_90_1,36,5,307,competitor,2,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,90,many
quantifier,4,60_90_1,36,5,307,target,1,0, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,60,many
quantifier,4,60_90_1,36,5,307,competitor,2,1, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,90,many
color,4,60_90_1,36,5,307,target,1,1, The machine dispensed most of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,60,many
color,4,60_90_1,36,5,307,competitor,2,0, The machine dispensed most of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,90,many
prior,5,40_0_2,37,5,307,competitor,1,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,40,many
prior,5,40_0_2,37,5,307,target,2,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,0,many
quantifier,5,40_0_2,37,5,307,competitor,1,0, The machine dispensed none of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,40,many
quantifier,5,40_0_2,37,5,307,target,2,1, The machine dispensed none of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,0,many
color,5,40_0_2,37,5,307,competitor,1,0, The machine dispensed none of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,40,many
color,5,40_0_2,37,5,307,target,2,1, The machine dispensed none of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,0,many
prior,6,25_100_1,38,5,307,competitor,1,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,100,many
prior,6,25_100_1,38,5,307,target,2,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,25,many
quantifier,6,25_100_1,38,5,307,competitor,1,0, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,100,many
quantifier,6,25_100_1,38,5,307,target,2,1, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,25,many
color,6,25_100_1,38,5,307,competitor,1,0, The machine dispensed some of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,100,many
color,6,25_100_1,38,5,307,target,2,1, The machine dispensed some of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,25,many
prior,7,60_90_2,39,5,307,competitor,1,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.331533333333334,0,60,many
prior,7,60_90_2,39,5,307,target,2,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.331533333333334,0,90,many
quantifier,7,60_90_2,39,5,307,competitor,1,0, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.331533333333334,0,60,many
quantifier,7,60_90_2,39,5,307,target,2,1, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.331533333333334,0,90,many
color,7,60_90_2,39,5,307,competitor,1,0, The machine dispensed most of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.331533333333334,0,60,many
color,7,60_90_2,39,5,307,target,2,1, The machine dispensed most of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.331533333333334,0,90,many
prior,8,25_60_2,40,5,307,competitor,1,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,25,many
prior,8,25_60_2,40,5,307,target,2,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,60,many
quantifier,8,25_60_2,40,5,307,competitor,1,0, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,25,many
quantifier,8,25_60_2,40,5,307,target,2,1, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,60,many
color,8,25_60_2,40,5,307,competitor,1,0, The machine dispensed most of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,25,many
color,8,25_60_2,40,5,307,target,2,1, The machine dispensed most of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,60,many
prior,1,60_90_2,41,6,307,competitor,1,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.331533333333334,0,60,many
prior,1,60_90_2,41,6,307,target,2,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.331533333333334,0,90,many
quantifier,1,60_90_2,41,6,307,competitor,1,0, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.331533333333334,0,60,many
quantifier,1,60_90_2,41,6,307,target,2,1, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.331533333333334,0,90,many
color,1,60_90_2,41,6,307,competitor,1,0, The machine dispensed most of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.331533333333334,0,60,many
color,1,60_90_2,41,6,307,target,2,1, The machine dispensed most of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.331533333333334,0,90,many
prior,2,25_100_2,42,6,307,competitor,1,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.331533333333334,0,25,many
prior,2,25_100_2,42,6,307,target,2,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.331533333333334,0,100,many
quantifier,2,25_100_2,42,6,307,competitor,1,0, The machine dispensed all of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.331533333333334,0,25,many
quantifier,2,25_100_2,42,6,307,target,2,1, The machine dispensed all of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.331533333333334,0,100,many
color,2,25_100_2,42,6,307,competitor,1,0, The machine dispensed all of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.331533333333334,0,25,many
color,2,25_100_2,42,6,307,target,2,1, The machine dispensed all of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.331533333333334,0,100,many
prior,3,25_60_1,43,6,307,competitor,1,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,60,many
prior,3,25_60_1,43,6,307,target,2,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,25,many
quantifier,3,25_60_1,43,6,307,competitor,1,0, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,60,many
quantifier,3,25_60_1,43,6,307,target,2,1, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,25,many
color,3,25_60_1,43,6,307,competitor,1,0, The machine dispensed some of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,60,many
color,3,25_60_1,43,6,307,target,2,1, The machine dispensed some of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,25,many
prior,4,25_100_1,44,6,307,competitor,1,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,100,many
prior,4,25_100_1,44,6,307,target,2,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,25,many
quantifier,4,25_100_1,44,6,307,competitor,1,0, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,100,many
quantifier,4,25_100_1,44,6,307,target,2,1, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,25,many
color,4,25_100_1,44,6,307,competitor,1,0, The machine dispensed some of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,100,many
color,4,25_100_1,44,6,307,target,2,1, The machine dispensed some of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,25,many
prior,5,40_0_2,45,6,307,target,1,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,0,many
prior,5,40_0_2,45,6,307,competitor,2,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,40,many
quantifier,5,40_0_2,45,6,307,target,1,1, The machine dispensed none of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,0,many
quantifier,5,40_0_2,45,6,307,competitor,2,0, The machine dispensed none of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,40,many
color,5,40_0_2,45,6,307,target,1,1, The machine dispensed none of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,0,many
color,5,40_0_2,45,6,307,competitor,2,0, The machine dispensed none of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,40,many
prior,6,60_90_1,46,6,307,target,1,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.331533333333334,0,60,many
prior,6,60_90_1,46,6,307,competitor,2,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.331533333333334,0,90,many
quantifier,6,60_90_1,46,6,307,target,1,0, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.331533333333334,0,60,many
quantifier,6,60_90_1,46,6,307,competitor,2,1, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.331533333333334,0,90,many
color,6,60_90_1,46,6,307,target,1,1, The machine dispensed most of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.331533333333334,0,60,many
color,6,60_90_1,46,6,307,competitor,2,0, The machine dispensed most of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.331533333333334,0,90,many
prior,7,25_60_2,47,6,307,competitor,1,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,25,many
prior,7,25_60_2,47,6,307,target,2,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,60,many
quantifier,7,25_60_2,47,6,307,competitor,1,0, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,25,many
quantifier,7,25_60_2,47,6,307,target,2,1, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,60,many
color,7,25_60_2,47,6,307,competitor,1,0, The machine dispensed most of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.331533333333334,0,25,many
color,7,25_60_2,47,6,307,target,2,1, The machine dispensed most of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.331533333333334,0,60,many
prior,8,40_0_1,48,6,307,target,1,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.331533333333334,0,40,many
prior,8,40_0_1,48,6,307,competitor,2,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.331533333333334,0,0,many
