percentage,quantifier,Answer.bonus,trial,utterance,utterance_label,color,Answer.condition,block,label,clicked,type,position,Answer.time_in_minutes,block_trial,init_images,workerid
60,some,178,42, The machine dispensed some of the,quantifier,blue,some,5,target,1,60_90_1,1,8.372666666666667,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
90,some,178,42, The machine dispensed some of the,quantifier,orange,some,5,competitor,0,60_90_1,2,8.372666666666667,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
60,some,178,42, The machine dispensed some of the blue ones.,color,blue,some,5,target,1,60_90_1,1,8.372666666666667,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
90,some,178,42, The machine dispensed some of the blue ones.,color,orange,some,5,competitor,0,60_90_1,2,8.372666666666667,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
25,some,178,43, The machine dispensed some of the,quantifier,orange,some,5,target,1,25_60_1,1,8.372666666666667,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
60,some,178,43, The machine dispensed some of the,quantifier,blue,some,5,competitor,0,25_60_1,2,8.372666666666667,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
25,some,178,43, The machine dispensed some of the orange ones.,color,orange,some,5,target,1,25_60_1,1,8.372666666666667,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
60,some,178,43, The machine dispensed some of the orange ones.,color,blue,some,5,competitor,0,25_60_1,2,8.372666666666667,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
90,most,178,44, The machine dispensed most of the,quantifier,blue,some,5,target,1,90_0_1,1,8.372666666666667,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
0,most,178,44, The machine dispensed most of the,quantifier,orange,some,5,competitor,0,90_0_1,2,8.372666666666667,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
90,most,178,44, The machine dispensed most of the blue ones.,color,blue,some,5,target,1,90_0_1,1,8.372666666666667,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
0,most,178,44, The machine dispensed most of the blue ones.,color,orange,some,5,competitor,0,90_0_1,2,8.372666666666667,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
0,most,178,45, The machine dispensed most of the,quantifier,orange,some,6,competitor,0,90_0_1,1,8.372666666666667,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
90,most,178,45, The machine dispensed most of the,quantifier,blue,some,6,target,1,90_0_1,2,8.372666666666667,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
0,most,178,45, The machine dispensed most of the blue ones.,color,orange,some,6,competitor,0,90_0_1,1,8.372666666666667,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
90,most,178,45, The machine dispensed most of the blue ones.,color,blue,some,6,target,1,90_0_1,2,8.372666666666667,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
60,some,178,46, The machine dispensed some of the,quantifier,orange,some,6,target,0,25_60_2,1,8.372666666666667,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
25,some,178,46, The machine dispensed some of the,quantifier,blue,some,6,competitor,1,25_60_2,2,8.372666666666667,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
60,some,178,46, The machine dispensed some of the orange ones.,color,orange,some,6,target,1,25_60_2,1,8.372666666666667,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
25,some,178,46, The machine dispensed some of the orange ones.,color,blue,some,6,competitor,0,25_60_2,2,8.372666666666667,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
75,most,178,47, The machine dispensed most of the,quantifier,blue,some,6,target,1,75_100_1,1,8.372666666666667,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
100,most,178,47, The machine dispensed most of the,quantifier,orange,some,6,competitor,0,75_100_1,2,8.372666666666667,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
75,most,178,47, The machine dispensed most of the blue ones.,color,blue,some,6,target,1,75_100_1,1,8.372666666666667,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
100,most,178,47, The machine dispensed most of the blue ones.,color,orange,some,6,competitor,0,75_100_1,2,8.372666666666667,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
75,most,178,47, The machine dispensed most of the blue ones.,color,blue,some,6,target,1,75_100_1,1,8.372666666666667,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
100,most,178,47, The machine dispensed most of the blue ones.,color,orange,some,6,competitor,0,75_100_1,2,8.372666666666667,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
60,some,178,48, The machine dispensed some of the,quantifier,blue,some,6,target,1,60_90_1,1,8.372666666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
90,some,178,48, The machine dispensed some of the,quantifier,orange,some,6,competitor,0,60_90_1,2,8.372666666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
60,some,178,48, The machine dispensed some of the blue ones.,color,blue,some,6,target,1,60_90_1,1,8.372666666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
90,some,178,48, The machine dispensed some of the blue ones.,color,orange,some,6,competitor,0,60_90_1,2,8.372666666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
100,all,178,49, The machine dispensed all of the,quantifier,orange,some,6,target,1,75_100_2,1,8.372666666666667,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
75,all,178,49, The machine dispensed all of the,quantifier,blue,some,6,competitor,0,75_100_2,2,8.372666666666667,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
100,all,178,49, The machine dispensed all of the orange ones.,color,orange,some,6,target,1,75_100_2,1,8.372666666666667,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
75,all,178,49, The machine dispensed all of the orange ones.,color,blue,some,6,competitor,0,75_100_2,2,8.372666666666667,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
90,none,178,50, The machine dispensed none of the,quantifier,orange,some,6,competitor,1,90_0_2,1,8.372666666666667,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
0,none,178,50, The machine dispensed none of the,quantifier,blue,some,6,target,0,90_0_2,2,8.372666666666667,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
90,none,178,50, The machine dispensed none of the blue ones.,color,orange,some,6,competitor,1,90_0_2,1,8.372666666666667,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
0,none,178,50, The machine dispensed none of the blue ones.,color,blue,some,6,target,0,90_0_2,2,8.372666666666667,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
60,some,178,51, The machine dispensed some of the,quantifier,orange,some,6,competitor,0,25_60_1,1,8.372666666666667,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
25,some,178,51, The machine dispensed some of the,quantifier,blue,some,6,target,1,25_60_1,2,8.372666666666667,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
60,some,178,51, The machine dispensed some of the blue ones.,color,orange,some,6,competitor,0,25_60_1,1,8.372666666666667,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
25,some,178,51, The machine dispensed some of the blue ones.,color,blue,some,6,target,1,25_60_1,2,8.372666666666667,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
90,most,178,52, The machine dispensed most of the,quantifier,blue,some,6,target,1,60_90_2,1,8.372666666666667,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
60,most,178,52, The machine dispensed most of the,quantifier,orange,some,6,competitor,0,60_90_2,2,8.372666666666667,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
90,most,178,52, The machine dispensed most of the blue ones.,color,blue,some,6,target,1,60_90_2,1,8.372666666666667,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
60,most,178,52, The machine dispensed most of the blue ones.,color,orange,some,6,competitor,0,60_90_2,2,8.372666666666667,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
75,all,178,53, The machine dispensed all of the,quantifier,orange,some,7,competitor,0,75_100_2,1,8.372666666666667,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
100,all,178,53, The machine dispensed all of the,quantifier,blue,some,7,target,1,75_100_2,2,8.372666666666667,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
75,all,178,53, The machine dispensed all of the blue ones.,color,orange,some,7,competitor,0,75_100_2,1,8.372666666666667,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
100,all,178,53, The machine dispensed all of the blue ones.,color,blue,some,7,target,1,75_100_2,2,8.372666666666667,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
25,some,178,54, The machine dispensed some of the,quantifier,blue,some,7,target,1,25_60_1,1,8.372666666666667,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
60,some,178,54, The machine dispensed some of the,quantifier,orange,some,7,competitor,0,25_60_1,2,8.372666666666667,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
25,some,178,54, The machine dispensed some of the blue ones.,color,blue,some,7,target,1,25_60_1,1,8.372666666666667,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
60,some,178,54, The machine dispensed some of the blue ones.,color,orange,some,7,competitor,0,25_60_1,2,8.372666666666667,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
90,some,178,55, The machine dispensed some of the,quantifier,blue,some,7,competitor,0,60_90_1,1,8.372666666666667,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
60,some,178,55, The machine dispensed some of the,quantifier,orange,some,7,target,1,60_90_1,2,8.372666666666667,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
90,some,178,55, The machine dispensed some of the orange ones.,color,blue,some,7,competitor,0,60_90_1,1,8.372666666666667,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
60,some,178,55, The machine dispensed some of the orange ones.,color,orange,some,7,target,1,60_90_1,2,8.372666666666667,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
0,none,178,56, The machine dispensed none of the,quantifier,blue,some,7,target,0,90_0_2,1,8.372666666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
90,none,178,56, The machine dispensed none of the,quantifier,orange,some,7,competitor,1,90_0_2,2,8.372666666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
0,none,178,56, The machine dispensed none of the blue ones.,color,blue,some,7,target,0,90_0_2,1,8.372666666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
90,none,178,56, The machine dispensed none of the blue ones.,color,orange,some,7,competitor,1,90_0_2,2,8.372666666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
75,most,178,57, The machine dispensed most of the,quantifier,blue,some,7,target,1,75_100_1,1,8.372666666666667,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
100,most,178,57, The machine dispensed most of the,quantifier,orange,some,7,competitor,0,75_100_1,2,8.372666666666667,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
75,most,178,57, The machine dispensed most of the blue ones.,color,blue,some,7,target,1,75_100_1,1,8.372666666666667,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
100,most,178,57, The machine dispensed most of the blue ones.,color,orange,some,7,competitor,0,75_100_1,2,8.372666666666667,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
90,most,178,58, The machine dispensed most of the,quantifier,blue,some,7,target,1,90_0_1,1,8.372666666666667,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
0,most,178,58, The machine dispensed most of the,quantifier,orange,some,7,competitor,0,90_0_1,2,8.372666666666667,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
90,most,178,58, The machine dispensed most of the blue ones.,color,blue,some,7,target,1,90_0_1,1,8.372666666666667,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
0,most,178,58, The machine dispensed most of the blue ones.,color,orange,some,7,competitor,0,90_0_1,2,8.372666666666667,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
90,most,178,59, The machine dispensed most of the,quantifier,orange,some,7,target,1,60_90_2,1,8.372666666666667,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
60,most,178,59, The machine dispensed most of the,quantifier,blue,some,7,competitor,0,60_90_2,2,8.372666666666667,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
90,most,178,59, The machine dispensed most of the orange ones.,color,orange,some,7,target,1,60_90_2,1,8.372666666666667,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
60,most,178,59, The machine dispensed most of the orange ones.,color,blue,some,7,competitor,0,60_90_2,2,8.372666666666667,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
60,some,178,60, The machine dispensed some of the,quantifier,blue,some,7,target,0,25_60_2,1,8.372666666666667,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
25,some,178,60, The machine dispensed some of the,quantifier,orange,some,7,competitor,1,25_60_2,2,8.372666666666667,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
60,some,178,60, The machine dispensed some of the blue ones.,color,blue,some,7,target,1,25_60_2,1,8.372666666666667,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
25,some,178,60, The machine dispensed some of the blue ones.,color,orange,some,7,competitor,0,25_60_2,2,8.372666666666667,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
75,all,178,61, The machine dispensed all of the,quantifier,orange,some,8,competitor,0,75_100_2,1,8.372666666666667,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
100,all,178,61, The machine dispensed all of the,quantifier,blue,some,8,target,1,75_100_2,2,8.372666666666667,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
75,all,178,61, The machine dispensed all of the blue ones.,color,orange,some,8,competitor,0,75_100_2,1,8.372666666666667,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
100,all,178,61, The machine dispensed all of the blue ones.,color,blue,some,8,target,1,75_100_2,2,8.372666666666667,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
0,none,178,62, The machine dispensed none of the,quantifier,blue,some,8,target,0,90_0_2,1,8.372666666666667,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
90,none,178,62, The machine dispensed none of the,quantifier,orange,some,8,competitor,1,90_0_2,2,8.372666666666667,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
0,none,178,62, The machine dispensed none of the blue ones.,color,blue,some,8,target,0,90_0_2,1,8.372666666666667,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
90,none,178,62, The machine dispensed none of the blue ones.,color,orange,some,8,competitor,1,90_0_2,2,8.372666666666667,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
60,some,178,63, The machine dispensed some of the,quantifier,orange,some,8,target,1,60_90_1,1,8.372666666666667,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
90,some,178,63, The machine dispensed some of the,quantifier,blue,some,8,competitor,0,60_90_1,2,8.372666666666667,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
60,some,178,63, The machine dispensed some of the orange ones.,color,orange,some,8,target,1,60_90_1,1,8.372666666666667,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
90,some,178,63, The machine dispensed some of the orange ones.,color,blue,some,8,competitor,0,60_90_1,2,8.372666666666667,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
0,most,178,64, The machine dispensed most of the,quantifier,blue,some,8,competitor,0,90_0_1,1,8.372666666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
90,most,178,64, The machine dispensed most of the,quantifier,orange,some,8,target,1,90_0_1,2,8.372666666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
0,most,178,64, The machine dispensed most of the orange ones.,color,blue,some,8,competitor,0,90_0_1,1,8.372666666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
90,most,178,64, The machine dispensed most of the orange ones.,color,orange,some,8,target,1,90_0_1,2,8.372666666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
25,some,178,65, The machine dispensed some of the,quantifier,orange,some,8,competitor,1,25_60_2,1,8.372666666666667,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
60,some,178,65, The machine dispensed some of the,quantifier,blue,some,8,target,0,25_60_2,2,8.372666666666667,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
25,some,178,65, The machine dispensed some of the blue ones.,color,orange,some,8,competitor,0,25_60_2,1,8.372666666666667,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
60,some,178,65, The machine dispensed some of the blue ones.,color,blue,some,8,target,1,25_60_2,2,8.372666666666667,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",0
60,most,178,66, The machine dispensed most of the,quantifier,blue,some,8,competitor,0,60_90_2,1,8.372666666666667,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
90,most,178,66, The machine dispensed most of the,quantifier,orange,some,8,target,1,60_90_2,2,8.372666666666667,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",0
